@relation bank-full-weka.filters.supervised.instance.Resample-B0.0-S1-Z100.0

@attribute age numeric
@attribute job {management,technician,entrepreneur,blue-collar,unknown,retired,admin.,services,self-employed,unemployed,housemaid,student}
@attribute marital {married,single,divorced}
@attribute education {tertiary,secondary,unknown,primary}
@attribute default {no,yes}
@attribute balance numeric
@attribute housing {yes,no}
@attribute loan {no,yes}
@attribute contact {unknown,cellular,telephone}
@attribute day numeric
@attribute month {may,jun,jul,aug,oct,nov,dec,jan,feb,mar,apr,sep}
@attribute duration numeric
@attribute campaign numeric
@attribute pdays numeric
@attribute previous numeric
@attribute poutcome {unknown,failure,other,success}
@attribute class {no,yes}

@data
35,admin.,divorced,secondary,no,356,yes,no,unknown,29,may,76,1,-1,0,unknown,no
50,entrepreneur,married,secondary,no,2731,no,no,cellular,8,aug,111,2,-1,0,unknown,no
29,management,single,tertiary,no,630,no,no,cellular,11,aug,94,3,-1,0,unknown,no
37,technician,married,secondary,no,720,yes,no,cellular,8,apr,58,3,-1,0,unknown,no
42,management,married,tertiary,no,1220,yes,no,telephone,28,jul,155,2,-1,0,unknown,no
48,blue-collar,married,primary,no,174,yes,yes,cellular,8,aug,36,8,-1,0,unknown,no
34,management,single,tertiary,no,138,yes,no,cellular,18,may,191,5,-1,0,unknown,no
32,management,married,tertiary,no,4,no,no,cellular,22,aug,195,4,-1,0,unknown,no
49,management,married,tertiary,no,6613,no,no,cellular,19,nov,106,1,155,3,failure,no
48,technician,married,primary,no,788,no,no,telephone,9,jul,36,2,-1,0,unknown,no
35,entrepreneur,single,tertiary,no,-49,no,no,unknown,17,jun,668,8,-1,0,unknown,no
36,blue-collar,single,secondary,no,366,yes,yes,unknown,30,may,1133,2,-1,0,unknown,yes
31,blue-collar,married,primary,no,240,yes,yes,cellular,11,may,254,2,-1,0,unknown,no
32,technician,single,tertiary,no,0,yes,yes,cellular,13,may,440,2,-1,0,unknown,yes
31,blue-collar,single,secondary,no,545,yes,no,cellular,18,nov,195,2,-1,0,unknown,no
32,blue-collar,married,secondary,yes,-53,yes,no,cellular,16,apr,648,1,272,1,other,yes
60,retired,married,secondary,no,-222,no,no,cellular,17,jul,82,2,-1,0,unknown,no
59,management,married,tertiary,no,1783,no,yes,cellular,17,nov,540,2,-1,0,unknown,yes
28,management,single,tertiary,no,187,no,no,cellular,9,jun,206,1,92,1,success,yes
33,technician,divorced,secondary,no,464,no,no,cellular,4,feb,207,4,-1,0,unknown,no
25,student,single,tertiary,no,326,no,no,cellular,26,may,390,1,-1,0,unknown,yes
58,management,divorced,secondary,no,321,no,yes,cellular,17,nov,254,2,-1,0,unknown,no
81,retired,divorced,primary,no,949,no,no,cellular,27,sep,188,2,280,1,other,yes
32,technician,single,tertiary,no,705,yes,no,cellular,20,apr,20,4,-1,0,unknown,no
23,admin.,single,secondary,no,345,yes,no,unknown,27,may,330,2,-1,0,unknown,no
52,unknown,married,primary,no,8251,no,no,unknown,5,jun,397,1,-1,0,unknown,no
52,technician,married,secondary,no,1781,yes,no,unknown,19,may,144,2,-1,0,unknown,no
34,services,married,secondary,no,295,yes,yes,cellular,4,jul,64,1,-1,0,unknown,no
24,blue-collar,single,secondary,yes,-203,yes,no,unknown,12,jun,465,3,-1,0,unknown,yes
41,blue-collar,married,primary,no,194,yes,no,cellular,12,may,201,1,-1,0,unknown,no
38,admin.,married,secondary,no,47,yes,yes,cellular,31,jul,50,11,-1,0,unknown,no
36,blue-collar,married,secondary,no,1828,yes,no,telephone,17,oct,24,1,-1,0,unknown,no
27,self-employed,single,tertiary,no,1000,no,no,cellular,29,jan,71,1,-1,0,unknown,no
53,blue-collar,married,secondary,no,913,yes,no,cellular,7,may,213,1,288,1,failure,no
39,technician,married,secondary,no,4741,yes,no,cellular,13,may,166,1,338,10,failure,no
33,services,single,secondary,no,450,yes,no,cellular,15,may,148,2,365,2,other,no
26,services,married,secondary,no,0,yes,no,cellular,18,may,130,4,-1,0,unknown,no
26,blue-collar,single,secondary,no,0,yes,no,cellular,28,jan,148,2,258,2,failure,no
47,entrepreneur,married,tertiary,no,362,yes,no,unknown,27,may,97,5,-1,0,unknown,no
55,services,married,primary,no,269,no,no,cellular,25,aug,89,4,-1,0,unknown,no
42,blue-collar,married,secondary,no,2152,yes,no,cellular,5,may,319,2,169,1,failure,no
31,blue-collar,married,secondary,no,9714,yes,no,unknown,19,may,182,2,-1,0,unknown,no
33,technician,married,secondary,no,844,yes,no,cellular,23,jul,476,3,-1,0,unknown,no
59,retired,married,primary,no,1930,no,no,unknown,11,jun,453,1,-1,0,unknown,no
40,technician,single,tertiary,no,1175,no,no,cellular,14,apr,184,1,-1,0,unknown,yes
31,student,married,secondary,no,147,yes,no,cellular,15,may,456,1,-1,0,unknown,no
60,management,married,unknown,no,264,no,no,telephone,1,feb,265,1,-1,0,unknown,yes
56,blue-collar,divorced,unknown,no,1363,no,no,unknown,23,jun,54,3,-1,0,unknown,no
41,services,married,primary,no,373,yes,no,unknown,30,may,240,2,-1,0,unknown,no
39,admin.,married,secondary,no,-288,no,no,unknown,23,may,151,9,-1,0,unknown,no
59,management,married,tertiary,no,7049,no,no,cellular,21,nov,530,1,163,2,failure,yes
41,unemployed,married,secondary,no,277,yes,no,cellular,12,may,152,3,351,2,failure,no
52,admin.,divorced,secondary,no,121,yes,no,cellular,24,jul,241,2,-1,0,unknown,no
55,technician,married,secondary,no,6043,no,no,cellular,19,nov,427,3,-1,0,unknown,no
32,management,married,tertiary,no,2102,yes,no,cellular,8,jul,220,1,-1,0,unknown,no
45,blue-collar,married,primary,no,2958,yes,no,cellular,16,apr,580,1,317,2,failure,no
56,technician,divorced,secondary,no,397,yes,no,unknown,8,may,185,7,-1,0,unknown,no
39,entrepreneur,married,tertiary,no,0,yes,no,cellular,14,jul,111,2,-1,0,unknown,no
40,admin.,married,secondary,no,79,yes,no,cellular,14,jul,223,3,-1,0,unknown,no
30,management,single,tertiary,no,171,no,no,cellular,25,aug,301,4,-1,0,unknown,no
33,technician,single,tertiary,no,179,yes,no,cellular,18,nov,432,2,181,4,other,no
59,technician,married,secondary,no,2613,no,no,cellular,5,feb,79,1,-1,0,unknown,no
31,services,single,secondary,no,8,no,no,cellular,7,jul,340,3,-1,0,unknown,no
40,blue-collar,married,primary,no,-66,yes,no,unknown,6,may,288,1,-1,0,unknown,no
50,technician,married,secondary,no,684,yes,no,cellular,7,aug,1834,2,-1,0,unknown,no
38,admin.,married,tertiary,no,293,no,no,cellular,15,apr,85,1,-1,0,unknown,no
38,admin.,single,secondary,no,4803,no,no,cellular,16,jul,129,2,182,2,success,no
34,management,married,tertiary,no,0,yes,no,unknown,20,may,150,1,-1,0,unknown,no
44,entrepreneur,married,primary,no,650,yes,no,cellular,6,may,142,2,-1,0,unknown,no
48,admin.,single,secondary,no,479,yes,yes,unknown,18,jun,533,3,-1,0,unknown,no
47,unemployed,married,tertiary,no,1725,yes,yes,cellular,30,oct,183,2,-1,0,unknown,no
44,admin.,married,secondary,no,205,no,no,cellular,3,nov,289,1,-1,0,unknown,yes
34,management,married,tertiary,no,0,yes,no,cellular,3,feb,251,1,-1,0,unknown,yes
28,management,single,tertiary,no,203,no,no,cellular,29,jan,145,2,-1,0,unknown,no
35,management,married,tertiary,no,175,yes,no,cellular,7,aug,257,2,-1,0,unknown,no
42,technician,married,secondary,no,420,yes,no,unknown,8,may,94,1,-1,0,unknown,no
35,technician,married,secondary,no,580,yes,no,cellular,2,nov,180,2,171,1,failure,no
31,admin.,divorced,secondary,no,308,yes,no,unknown,7,may,194,1,-1,0,unknown,no
32,technician,single,tertiary,no,1527,yes,no,cellular,9,nov,270,1,144,2,failure,no
53,entrepreneur,married,tertiary,no,0,no,no,cellular,20,nov,520,2,-1,0,unknown,no
55,self-employed,married,secondary,no,2387,yes,no,cellular,25,jul,155,4,-1,0,unknown,no
35,management,divorced,tertiary,no,771,yes,yes,cellular,19,nov,110,1,93,5,failure,no
39,management,married,tertiary,no,20932,no,no,cellular,21,nov,127,2,-1,0,unknown,no
59,retired,divorced,primary,no,606,no,no,unknown,12,oct,54,1,526,2,failure,no
34,management,single,tertiary,no,318,yes,no,unknown,9,may,133,2,-1,0,unknown,no
55,management,married,unknown,yes,-171,yes,no,unknown,15,may,30,2,-1,0,unknown,no
31,blue-collar,married,primary,no,490,yes,no,unknown,29,may,180,2,-1,0,unknown,no
40,technician,married,secondary,no,351,no,yes,cellular,7,jul,139,1,-1,0,unknown,no
67,retired,divorced,primary,no,1746,no,no,cellular,5,aug,134,1,-1,0,unknown,no
34,management,married,tertiary,no,16,yes,no,telephone,29,sep,316,1,119,1,other,yes
57,retired,divorced,tertiary,no,5253,no,no,unknown,18,jun,235,3,-1,0,unknown,no
54,blue-collar,married,secondary,no,254,yes,no,unknown,6,may,66,2,-1,0,unknown,no
46,technician,single,tertiary,no,568,no,no,telephone,28,aug,51,4,-1,0,unknown,no
42,blue-collar,divorced,primary,no,1278,no,no,cellular,29,jul,422,4,-1,0,unknown,no
31,admin.,married,secondary,no,8295,yes,no,cellular,19,nov,541,1,-1,0,unknown,no
54,entrepreneur,married,primary,no,943,yes,yes,telephone,11,may,194,1,340,2,failure,no
30,management,single,tertiary,no,5359,no,no,cellular,27,may,119,1,98,1,success,yes
43,management,married,secondary,no,-213,no,yes,telephone,7,jul,543,2,-1,0,unknown,no
38,admin.,married,secondary,no,272,yes,yes,unknown,9,jun,174,2,-1,0,unknown,no
40,services,single,secondary,no,737,yes,no,unknown,12,may,117,2,-1,0,unknown,no
28,admin.,married,secondary,no,213,yes,no,cellular,14,may,341,3,-1,0,unknown,no
36,services,married,secondary,no,22,yes,no,cellular,6,may,125,2,-1,0,unknown,no
55,management,divorced,tertiary,no,8044,yes,no,cellular,11,may,175,5,333,19,other,no
47,blue-collar,married,secondary,no,2548,yes,no,cellular,11,may,577,1,368,1,other,no
46,blue-collar,married,secondary,no,211,yes,no,cellular,14,jul,36,2,-1,0,unknown,no
58,retired,married,secondary,no,610,yes,no,unknown,6,jun,651,1,-1,0,unknown,no
26,technician,single,secondary,no,3070,yes,no,unknown,3,jun,409,1,-1,0,unknown,no
30,admin.,married,tertiary,no,26,yes,no,cellular,16,apr,62,1,323,1,failure,no
34,technician,single,secondary,no,1259,yes,no,cellular,6,may,379,2,169,1,failure,no
30,admin.,single,secondary,no,1309,no,no,cellular,28,jan,622,1,-1,0,unknown,yes
71,retired,married,tertiary,no,2651,no,no,cellular,24,aug,73,3,200,2,failure,no
43,blue-collar,married,secondary,no,-312,yes,no,unknown,20,jun,26,11,-1,0,unknown,no
39,admin.,single,secondary,no,1078,no,no,unknown,3,jun,199,3,-1,0,unknown,no
34,technician,married,tertiary,no,23076,no,no,cellular,26,may,243,2,35,6,other,yes
31,blue-collar,single,secondary,no,397,yes,no,telephone,13,may,134,1,350,7,failure,no
42,services,single,secondary,no,3403,yes,no,cellular,30,apr,160,1,-1,0,unknown,no
48,admin.,married,secondary,no,35,no,no,cellular,27,aug,80,4,-1,0,unknown,no
45,self-employed,married,tertiary,no,-312,no,no,telephone,18,nov,46,4,-1,0,unknown,no
37,self-employed,single,primary,no,235,yes,no,cellular,17,apr,191,4,323,9,failure,no
38,admin.,married,secondary,no,3091,yes,no,cellular,24,jul,13,2,-1,0,unknown,no
57,unemployed,divorced,secondary,no,3,no,no,cellular,20,nov,77,3,-1,0,unknown,no
34,technician,single,secondary,no,6053,yes,no,unknown,19,jun,26,5,-1,0,unknown,no
52,management,single,tertiary,yes,0,no,no,unknown,8,may,98,1,-1,0,unknown,no
30,technician,single,unknown,no,766,no,no,cellular,30,apr,296,1,-1,0,unknown,no
58,blue-collar,married,secondary,no,2592,yes,no,unknown,25,jun,249,1,-1,0,unknown,no
32,management,divorced,tertiary,no,948,no,no,cellular,12,aug,204,2,-1,0,unknown,no
51,admin.,single,secondary,no,2130,yes,no,telephone,28,jul,126,8,-1,0,unknown,no
37,management,single,tertiary,yes,45,yes,no,unknown,7,may,204,1,-1,0,unknown,no
52,management,married,tertiary,no,0,yes,no,cellular,9,jul,197,1,-1,0,unknown,no
59,admin.,single,secondary,no,4744,no,no,cellular,4,sep,879,1,-1,0,unknown,yes
48,blue-collar,single,unknown,no,71,yes,no,unknown,8,may,101,2,-1,0,unknown,no
32,unemployed,married,secondary,no,2400,yes,yes,cellular,5,feb,450,3,-1,0,unknown,no
31,management,married,tertiary,no,10,no,no,cellular,20,nov,283,1,-1,0,unknown,no
39,self-employed,married,tertiary,no,3201,no,no,unknown,6,jun,197,2,-1,0,unknown,no
30,admin.,single,secondary,no,110,no,no,cellular,28,jul,132,4,-1,0,unknown,no
49,management,divorced,secondary,no,1598,yes,no,cellular,12,may,76,2,348,1,failure,no
47,services,married,secondary,no,284,no,no,cellular,26,aug,266,5,-1,0,unknown,no
43,management,married,tertiary,no,354,no,no,cellular,14,aug,169,10,-1,0,unknown,no
26,management,single,tertiary,no,3704,no,no,cellular,19,aug,238,4,-1,0,unknown,yes
47,blue-collar,married,primary,no,1452,yes,yes,cellular,28,jan,181,1,177,2,failure,no
50,admin.,single,secondary,no,692,yes,no,unknown,30,may,136,8,-1,0,unknown,no
63,retired,married,primary,no,12067,no,no,telephone,20,oct,2187,1,-1,0,unknown,no
33,admin.,married,secondary,no,347,yes,no,cellular,9,feb,7,7,193,13,failure,no
37,management,divorced,tertiary,no,1170,yes,yes,cellular,18,may,106,1,-1,0,unknown,no
36,unemployed,divorced,secondary,no,2178,yes,no,cellular,30,jul,74,2,-1,0,unknown,no
55,management,single,tertiary,no,115,no,no,unknown,5,may,111,4,-1,0,unknown,no
51,blue-collar,married,primary,no,2315,no,no,cellular,7,aug,111,2,-1,0,unknown,no
26,student,married,secondary,no,289,no,no,cellular,29,jan,220,1,-1,0,unknown,no
36,management,divorced,tertiary,no,36,yes,no,cellular,29,jan,227,1,261,6,failure,no
59,management,married,tertiary,no,315,no,no,cellular,7,sep,98,2,-1,0,unknown,no
34,technician,single,secondary,no,1313,no,no,cellular,19,apr,237,4,-1,0,unknown,no
53,blue-collar,married,secondary,no,-31,no,no,cellular,21,aug,82,8,-1,0,unknown,no
59,management,married,tertiary,no,3401,no,no,cellular,2,feb,111,1,-1,0,unknown,no
33,management,single,secondary,no,8004,no,no,cellular,19,nov,414,3,-1,0,unknown,no
49,technician,divorced,tertiary,no,1807,yes,no,cellular,12,mar,229,1,-1,0,unknown,yes
38,blue-collar,single,primary,no,0,yes,no,cellular,7,may,350,2,-1,0,unknown,no
33,unemployed,married,secondary,no,2,yes,no,cellular,16,jul,132,1,-1,0,unknown,no
43,entrepreneur,single,tertiary,no,744,no,yes,cellular,29,jul,619,4,-1,0,unknown,no
64,technician,married,tertiary,no,1319,no,no,cellular,12,mar,56,2,-1,0,unknown,no
44,admin.,divorced,secondary,no,-179,yes,no,cellular,15,may,333,1,-1,0,unknown,no
27,student,single,tertiary,no,118,no,no,cellular,25,may,112,1,-1,0,unknown,no
32,management,married,tertiary,no,62,yes,no,telephone,13,nov,45,1,-1,0,unknown,no
55,services,married,unknown,no,-45,yes,no,unknown,16,may,764,7,-1,0,unknown,no
60,admin.,divorced,secondary,no,4519,no,no,cellular,2,feb,152,1,-1,0,unknown,no
53,blue-collar,married,secondary,no,974,yes,no,unknown,26,may,197,2,-1,0,unknown,no
29,housemaid,married,tertiary,no,420,yes,no,unknown,28,may,95,3,-1,0,unknown,no
46,blue-collar,married,secondary,no,2485,yes,no,unknown,13,may,174,4,-1,0,unknown,no
53,management,married,tertiary,no,267,yes,no,telephone,23,jul,90,1,-1,0,unknown,no
39,technician,divorced,secondary,no,394,yes,no,unknown,29,may,184,1,-1,0,unknown,no
50,services,divorced,secondary,no,622,yes,no,cellular,14,may,93,3,-1,0,unknown,no
25,technician,single,secondary,no,1847,no,no,cellular,26,may,137,2,-1,0,unknown,no
42,services,married,secondary,no,3236,no,no,unknown,18,jun,521,11,-1,0,unknown,no
40,technician,married,secondary,no,1159,no,no,telephone,21,oct,19,1,-1,0,unknown,no
31,admin.,single,secondary,no,430,yes,no,cellular,15,apr,103,2,-1,0,unknown,no
32,management,single,tertiary,no,586,yes,no,cellular,19,nov,158,4,-1,0,unknown,no
47,blue-collar,married,secondary,no,1388,yes,no,cellular,17,apr,119,2,-1,0,unknown,no
46,housemaid,married,primary,no,238,no,yes,cellular,18,jul,85,2,-1,0,unknown,no
40,entrepreneur,married,secondary,no,1416,yes,no,unknown,14,may,210,2,-1,0,unknown,no
46,blue-collar,married,primary,no,1596,no,no,cellular,8,aug,417,2,-1,0,unknown,no
40,services,single,secondary,no,888,yes,no,unknown,12,may,169,2,-1,0,unknown,no
35,blue-collar,married,primary,no,0,no,no,cellular,21,jul,145,3,-1,0,unknown,no
42,technician,married,secondary,no,0,yes,yes,cellular,15,jul,257,5,-1,0,unknown,no
35,management,married,tertiary,no,317,yes,no,unknown,23,may,162,3,-1,0,unknown,no
30,admin.,single,secondary,no,1309,no,no,cellular,28,jan,622,1,-1,0,unknown,yes
34,management,divorced,tertiary,no,0,no,no,cellular,14,aug,227,3,-1,0,unknown,no
36,technician,divorced,secondary,no,556,yes,no,cellular,18,nov,154,3,189,1,failure,no
33,blue-collar,married,primary,no,195,no,no,cellular,16,nov,984,5,-1,0,unknown,yes
58,admin.,married,secondary,no,580,no,yes,telephone,2,feb,161,3,5,3,other,no
32,management,married,tertiary,no,2458,yes,no,cellular,4,may,77,2,-1,0,unknown,no
60,admin.,married,primary,no,686,yes,yes,cellular,16,jul,122,1,-1,0,unknown,no
39,blue-collar,married,secondary,no,171,yes,yes,cellular,8,may,153,1,353,1,failure,no
36,admin.,married,secondary,no,542,yes,no,unknown,18,jun,604,6,-1,0,unknown,no
41,services,single,secondary,no,260,no,no,unknown,6,jun,75,1,-1,0,unknown,no
48,admin.,single,secondary,no,-874,yes,no,cellular,20,apr,243,2,151,7,other,no
52,blue-collar,married,primary,no,2,no,no,unknown,9,jun,70,3,-1,0,unknown,no
34,management,married,tertiary,no,158,no,no,cellular,9,mar,212,3,181,6,success,yes
32,technician,single,secondary,no,1819,yes,no,cellular,20,apr,62,1,340,2,failure,no
31,self-employed,married,secondary,no,581,yes,no,cellular,14,may,303,3,174,3,failure,no
42,blue-collar,married,secondary,no,171,yes,no,unknown,14,may,55,1,-1,0,unknown,no
33,management,married,tertiary,no,519,no,no,cellular,12,aug,260,3,-1,0,unknown,no
45,blue-collar,married,primary,no,2128,yes,no,unknown,19,may,149,4,-1,0,unknown,no
36,management,single,tertiary,no,613,no,no,cellular,7,aug,86,2,-1,0,unknown,no
58,technician,married,secondary,no,629,yes,no,cellular,3,feb,193,3,265,2,failure,no
40,services,single,secondary,no,-278,yes,no,unknown,12,may,400,3,-1,0,unknown,no
57,entrepreneur,married,tertiary,no,7699,no,yes,cellular,16,jul,178,1,-1,0,unknown,no
34,blue-collar,single,primary,no,0,yes,no,unknown,8,may,323,1,-1,0,unknown,no
29,unemployed,single,primary,no,115,no,no,cellular,29,jan,61,2,-1,0,unknown,no
31,admin.,married,secondary,no,-474,yes,no,unknown,12,may,215,2,-1,0,unknown,no
32,admin.,married,tertiary,no,284,yes,no,cellular,29,apr,717,3,-1,0,unknown,yes
41,admin.,divorced,secondary,no,256,no,no,unknown,19,jun,91,1,-1,0,unknown,no
56,blue-collar,married,primary,no,547,no,no,unknown,9,jun,84,1,-1,0,unknown,no
33,management,single,secondary,no,15,no,no,cellular,22,aug,199,1,-1,0,unknown,no
32,management,married,tertiary,no,500,no,no,cellular,8,aug,151,4,-1,0,unknown,no
35,admin.,married,secondary,no,-203,yes,no,cellular,11,jul,1649,2,-1,0,unknown,yes
43,management,married,tertiary,yes,0,no,no,cellular,21,jul,455,2,-1,0,unknown,no
33,blue-collar,married,secondary,yes,2,no,no,unknown,23,may,74,4,-1,0,unknown,no
49,management,married,tertiary,no,0,no,no,cellular,19,nov,209,3,-1,0,unknown,no
38,technician,married,tertiary,no,-1,no,no,cellular,8,aug,188,4,-1,0,unknown,no
30,blue-collar,married,secondary,no,128,yes,no,unknown,14,may,273,1,-1,0,unknown,no
35,technician,married,tertiary,no,1006,no,no,cellular,22,aug,69,4,-1,0,unknown,no
27,student,single,unknown,no,132,no,no,cellular,14,jul,276,1,-1,0,unknown,yes
32,technician,single,secondary,no,0,no,no,cellular,21,aug,126,2,-1,0,unknown,no
37,management,married,tertiary,no,0,yes,no,telephone,28,jul,62,8,-1,0,unknown,no
47,technician,married,secondary,no,2480,no,no,cellular,6,aug,763,2,-1,0,unknown,yes
42,admin.,single,secondary,no,283,yes,no,unknown,19,jun,446,1,-1,0,unknown,no
43,management,married,secondary,no,1424,yes,no,cellular,25,jul,39,3,-1,0,unknown,no
56,retired,married,secondary,no,344,yes,no,unknown,15,may,221,1,-1,0,unknown,no
55,management,married,tertiary,no,740,no,no,cellular,25,aug,57,3,-1,0,unknown,no
34,services,married,secondary,no,1005,yes,no,cellular,15,jul,274,3,-1,0,unknown,no
41,admin.,married,secondary,no,1597,yes,no,cellular,16,apr,461,2,321,1,failure,no
49,services,married,secondary,no,1345,yes,no,cellular,20,apr,254,1,-1,0,unknown,no
37,management,married,tertiary,no,1113,no,no,cellular,2,mar,229,1,182,1,success,yes
48,services,married,secondary,no,2877,yes,no,cellular,18,nov,77,1,168,1,failure,no
41,entrepreneur,divorced,tertiary,yes,0,yes,no,cellular,19,nov,21,10,-1,0,unknown,no
29,blue-collar,single,primary,no,215,yes,no,cellular,13,may,137,3,-1,0,unknown,no
44,blue-collar,married,secondary,no,1910,yes,no,unknown,5,jun,41,1,-1,0,unknown,no
33,blue-collar,married,secondary,no,0,yes,yes,cellular,28,jul,83,12,-1,0,unknown,no
30,technician,single,secondary,no,175,no,no,cellular,25,aug,167,4,-1,0,unknown,no
40,services,married,secondary,no,-626,yes,no,unknown,26,may,147,2,-1,0,unknown,no
26,blue-collar,single,secondary,no,311,yes,no,cellular,7,may,798,2,-1,0,unknown,yes
35,management,married,secondary,no,1160,yes,no,unknown,27,may,116,3,-1,0,unknown,no
29,admin.,single,secondary,no,43,yes,no,unknown,9,may,179,2,-1,0,unknown,no
39,unemployed,married,tertiary,no,1108,yes,no,cellular,18,nov,191,2,-1,0,unknown,no
54,management,married,tertiary,no,656,yes,yes,cellular,27,aug,105,6,-1,0,unknown,no
